code,term
129564003,Ankylosing spondylarthritis and eye lesions
162930007,On examination - ankylosing spondylitis chest deformity
239805001,Juvenile ankylosing spondylitis
239806000,Juvenile spondyloarthropathy
239810002,Ankylosing spondylitis with organ / system involvement
239811003,Ankylosing spondylitis with multisystem involvement
239814006,Seronegative arthritis secondary to inflammatory bowel disease
444556003,Seronegative arthritis of joint of spine
713777005,Non-radiographic axial spondyloarthritis
723116002,Axial spondyloarthritis
9631008,Ankylosing spondylitis
