code,term
1035471000000100,Dialysis therapy started by renal service
104931000119100,Chronic kidney disease due to hypertension
105502003,Dependence on renal dialysis
10757401000119104,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth
10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy
1081801000112104,Acute nephrotic syndrome
1082321000119100,Nephroblastoma of left kidney
1082331000119102,Nephroblastoma of right kidney
108241001,Dialysis procedure
10848006,Removal of peritoneal dialysis catheter
109477002,Enamel-renal syndrome
11000731000119102,Dependence on continuous ambulatory peritoneal dialysis
11000771000119104,Dependence on continuous cycling peritoneal dialysis
111411000119103,End stage renal disease due to hypertension
112066009,Absent renal function
118781000119108,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy
120241000119100,Glomerulonephritis due to hepatitis C
123752003,Immune-complex glomerulonephritis
127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus
12963004,Dialysis-associated ascites
133031000119106,Thrombosis of arteriovenous graft caused by hemodialysis arteriovenous access device
13335004,Sclerosing glomerulonephritis
13889008,Methyl lomustine nephropathy
1426004,Necrotizing glomerulonephritis
15123008,Familial amyloid nephropathy with urticaria AND deafness
153891000119101,End stage renal disease on dialysis due to hypertension
15859004,Chronic hemodialysis diet
161665007,History of renal transplant
16320631000119104,Dependence on continuous ambulatory peritoneal dialysis due to end stage renal disease
16652001,Fabry's disease
175899003,Autotransplantation of kidney
175901007,Live donor renal transplant
175902000,Cadaveric renal transplant
175948009,Exploration of renal transplant
17901006,Primary hyperoxaluria
1801000119106,"Anemia, pre-end stage renal disease on erythropoietin protocol"
180272001,Insertion of chronic ambulatory peritoneal dialysis catheter
180273006,Removal of chronic ambulatory peritoneal dialysis catheter
180277007,Insertion of temporary peritoneal dialysis catheter
183985008,Renal transplant planned
1866009,Bilateral total nephrectomy
195791000119101,Chronic proliferative glomerulonephritis
197589005,Nephrotic syndrome with proliferative glomerulonephritis
197590001,Nephrotic syndrome with membranous glomerulonephritis
197591002,Nephrotic syndrome with membranoproliferative glomerulonephritis
197592009,Nephrotic syndrome (& [minimal change glomerulonephritis] or [steroid sensitive])
197593004,"Nephrotic syndrome, minor glomerular abnormality"
197594005,"Nephrotic syndrome, focal and segmental glomerular lesions"
197595006,"Nephrotic syndrome, diffuse membranous glomerulonephritis"
197596007,"Nephrotic syndrome, diffuse mesangial proliferative glomerulonephritis"
197597003,"Nephrotic syndrome, diffuse endocapillary proliferative glomerulonephritis"
197598008,"Nephrotic syndrome, diffuse mesangiocapillary glomerulonephritis"
197599000,"Nephrotic syndrome, dense deposit disease"
197600002,"Nephrotic syndrome, diffuse crescentic glomerulonephritis"
197601003,Finnish congenital nephrotic syndrome
197603000,Nephrotic syndrome associated with another disorder
197604006,Nephrotic syndrome in amyloidosis
197605007,Nephrotic syndrome due to diabetes mellitus
197606008,Nephrotic syndrome in malaria
197607004,Nephrotic syndrome in polyarteritis nodosa
197613008,Chronic mesangial proliferative glomerulonephritis
197614002,Chronic rapidly progressive glomerulonephritis
197616000,Chronic glomerulonephritis associated with another disorder
197617009,Chronic exudative glomerulonephritis
197618004,Chronic focal glomerulonephritis
197619007,Chronic diffuse glomerulonephritis
197626007,Focal membranoproliferative glomerulonephritis
197632002,Berger's immunoglobulin A or immunoglobulin G nephropathy
19765000,Complication of dialysis
197654000,Renal failure: [chronic] or [end stage]
197688006,"Acute nephritic syndrome, diffuse crescentic glomerulonephritis"
197689003,Rapidly progressive nephritic syndrome
197690007,"Rapidly progressive nephritic syndrome, minor glomerular abnormality"
197691006,"Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions"
197692004,"Rapidly progressive nephritic syndrome, diffuse membranous glomerulonephritis"
197693009,"Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis"
197694003,"Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
197695002,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis"
197696001,"Rapidly progressive nephritic syndrome, dense deposit disease"
197697005,"Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis"
197709005,"Chronic nephritic syndrome, focal and segmental glomerular lesions"
197712008,"Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
197713003,"Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis"
197714009,"Chronic nephritic syndrome, dense deposit disease"
197715005,"Chronic nephritic syndrome, diffuse crescentic glomerulonephritis"
197738008,Glomerular disorders in neoplastic diseases
20917003,Chronic glomerulonephritis
213150003,Kidney transplant failure and rejection
21764004,Renal carnitine transport defect
224967001,Revision of cannula for dialysis
225892009,Revision of arteriovenous shunt for renal dialysis
233766001,Dialysis-associated hypoxia
234046009,Transplant renal vein thrombosis
234348004,Anemia of renal disease
234485006,Epstein syndrome
236138007,Xenograft renal transplant
236380004,Steroid-sensitive nephrotic syndrome
236381000,Steroid-resistant nephrotic syndrome
236382007,Steroid-dependent nephrotic syndrome
236383002,Familial mesangial sclerosis
236384008,Congenital nephrotic syndrome with focal glomerulosclerosis
236385009,Drash syndrome
236392004,Rapidly progressive glomerulonephritis
236393009,Endocapillary glomerulonephritis
236394003,Idiopathic endocapillary glomerulonephritis
236398000,Crescentic glomerulonephritis
236399008,Steroid-sensitive minimal change glomerulonephritis
236400001,Steroid-resistant minimal change glomerulonephritis
236401002,Steroid-dependent minimal change glomerulonephritis
236407003,Immunoglobulin A nephropathy
236409000,Mesangiocapillary glomerulonephritis type III
236410005,Mesangiocapillary glomerulonephritis type IV
236411009,Immunoglobulin M nephropathy
236412002,C1q nephropathy
236413007,Membranous glomerulonephritis - stage I
236414001,Membranous glomerulonephritis - stage II
236415000,Membranous glomerulonephritis - stage III
236416004,Membranous glomerulonephritis - stage IV
236417008,Membranous glomerulonephritis stage V
236418003,Thin basement membrane disease
236419006,Progressive hereditary glomerulonephritis without deafness
236420000,Alport syndrome-like hereditary nephritis
236422008,Fechtner syndrome
236433006,Acute-on-chronic renal failure
236434000,End stage renal failure untreated by renal replacement therapy
236435004,End stage renal failure on dialysis
236436003,End stage renal failure with renal transplant
236441006,Acquired renal cyst with neoplastic change
236452000,Chronic drug-induced tubulointerstitial nephritis
236466005,Congenital Fanconi syndrome
236482006,Inherited renal tubule insufficiency with cholestatic jaundice
236506009,Goodpasture's disease
236508005,Malignancy-associated glomerulonephritis
236519008,Chronic drug-induced renal disease
236520002,Gold nephropathy
236521003,Penicillamine nephropathy
236522005,Chronic cyclosporin A nephrotoxicity
236525007,Chronic radiation nephritis
236528009,Diffuse mesangial sclerosis with ocular abnormalities
236530006,Pulmonic stenosis and congenital nephrosis
236531005,Renal dysplasia and retinal aplasia
236532003,Renal tubular acidosis with progressive nerve deafness
236535001,Glomerulopathy with giant fibrillar deposits
236538004,Acute disorder of hemodialysis
236539007,First use syndrome of dialysis
236540009,Anaphylactoid reaction to dialysis
236541008,Hyperchloremic acidosis associated with dialysis
236542001,Long-term disorder of dialysis
236544000,Matrix stone formation of dialysis
236550005,Polyserositis syndrome of dialysis
236551009,Underdialysis
236552002,Adynamic bone disease
236554001,Pain during inflow of dialysate
236555000,Pain during outflow of dialysate
236556004,Bloodstained peritoneal dialysis effluent
236557008,Peritoneal dialysis catheter exit site infection
236559006,Loss of ultrafiltration
236560001,Loss of solute clearance
236569000,Primary non-function of renal transplant
236570004,Renal transplant rejection
236571000,Hyperacute rejection of renal transplant
236572007,Accelerated rejection of renal transplant
236573002,Very mild acute rejection of renal transplant
